#PARAMS:size=3871,delta_q=4
Step,Time,Average Temperature,Kinetic,Potential
2000,0,395.061,197.675,-14059.3
2100,15,399.595,199.944,-14059.6
2200,30,420.02,210.164,-14069.4
2300,45,427.552,213.932,-14072.2
2400,60,423.521,211.915,-14067.3
2500,75,412.704,206.503,-14058.7
2600,90,413.229,206.765,-14056.7
2700,105,424.792,212.551,-14061.4
2800,120,433.561,216.939,-14064.4
2900,135,432.039,216.177,-14061.3
3000,150,424.627,212.469,-14054.7
3100,165,426.311,213.311,-14053.3
3200,180,435.088,217.703,-14056.3
3300,195,442.86,221.592,-14058.7
3400,210,440.771,220.547,-14055.3
3500,225,435.397,217.857,-14049.9
3600,240,435.723,218.021,-14047.9
3700,255,442.79,221.557,-14049.8
3800,270,447.671,223.999,-14050.5
3900,285,447.125,223.726,-14048
4000,300,446.248,223.287,-14045.1
4100,315,447.089,223.708,-14043.4
4200,330,450.625,225.477,-14043.4
4300,345,456.168,228.251,-14044.5
4400,360,456.536,228.435,-14042.5
4500,375,456.203,228.268,-14040.1
4600,390,455.35,227.841,-14037.5
4700,405,461.831,231.084,-14038.9
4800,420,465.076,232.708,-14038.7
4900,435,466.93,233.636,-14037.5
5000,450,465.526,232.933,-14034.6
5100,465,466.192,233.266,-14032.6
5200,480,468.637,234.49,-14031.9
5300,495,472.892,236.619,-14032.2
5400,510,474.969,237.658,-14031.3
5500,525,474.624,237.486,-14029
5600,540,476.474,238.411,-14027.7
5700,555,479.353,239.852,-14027.3
5800,570,483.017,241.685,-14027.3
5900,585,484.405,242.38,-14025.8
6000,600,482.312,241.332,-14022.5
6100,615,484.587,242.471,-14021.5
6200,630,489.516,244.937,-14022.3
6300,645,492.547,246.454,-14021.9
6400,660,491.746,246.053,-14019.2
6500,675,492.553,246.456,-14017.4
6600,690,495.539,247.951,-14016.9
6700,705,497.187,248.775,-14015.8
6800,720,500.326,250.346,-14015.4
6900,735,500.844,250.605,-14013.4
7000,750,501.667,251.017,-14011.8
7100,765,506.152,253.261,-14012.1
7200,780,507.169,253.77,-14010.7
7300,795,509.221,254.797,-14009.6
7400,810,509.646,255.009,-14007.8
7500,825,507.996,254.184,-14004.7
7600,840,512.133,256.254,-14004.8
7700,855,515.994,258.186,-14004.9
7800,870,519.225,259.802,-14004.6
7900,885,520.116,260.248,-14002.9
8000,900,520.058,260.219,-14000.7
8100,915,520.932,260.656,-13999.2
8200,930,523.615,261.999,-13998.5
8300,945,527.171,263.778,-13998.3
8400,960,528.007,264.197,-13996.7
8500,975,527.302,263.844,-13994.3
8600,990,528.632,264.509,-13993
8700,1005,533.119,266.754,-13993.2
8800,1020,534.128,267.259,-13991.6
8900,1035,537.905,269.149,-13991.6
9000,1050,538.55,269.472,-13989.8
9100,1065,538.501,269.447,-13987.6
9200,1080,538.605,269.499,-13985.6
9300,1095,541.466,270.931,-13985.1
9400,1110,547.057,273.728,-13986
9500,1125,548.154,274.277,-13984.6
9600,1140,548.269,274.335,-13982.4
9700,1155,548.453,274.427,-13980.4
9800,1170,551.311,275.857,-13980
9900,1185,556.459,278.433,-13980.8
10000,1200,558.148,279.278,-13979.4
10100,1215,557.005,278.706,-13976.8
10200,1230,558.233,279.32,-13975.2
10300,1245,559.519,279.964,-13973.7
10400,1260,560.45,280.43,-13972.3
10500,1275,563.455,281.934,-13971.7
10600,1290,566.951,283.682,-13971.5
10700,1305,567.93,284.172,-13970
10800,1320,572.229,286.323,-13970.2
10900,1335,571.128,285.773,-13967.5
11000,1350,567.526,283.97,-13963.4
11100,1365,571.274,285.846,-13963.4
11200,1380,578.178,289.301,-13965.1
11300,1395,579.945,290.185,-13964
11400,1410,579.305,289.864,-13961.5
11500,1425,579.801,290.112,-13959.6
11600,1440,580.906,290.666,-13958.2
11700,1455,584.015,292.221,-13957.7
11800,1470,585.279,292.853,-13956.2
11900,1485,585.727,293.077,-13954.3
12000,1500,586.759,293.594,-13952.7
12100,1515,591.022,295.727,-13953
12200,1530,595.423,297.929,-13953.2
12300,1545,592.362,296.397,-13949.4
12400,1560,596.109,298.273,-13949.2
12500,1575,598.786,299.612,-13948.5
12600,1590,598.351,299.394,-13946.2
12700,1605,602.851,301.646,-13946.4
12800,1620,600.403,300.421,-13943.2
12900,1635,608.703,304.574,-13945.4
13000,1650,605.185,302.813,-13941.6
13100,1665,602.043,301.241,-13937.7
13200,1680,611.251,305.849,-13940.5
13300,1695,611.235,305.841,-13938.4
13400,1710,616.816,308.633,-13939.3
13500,1725,616.022,308.236,-13936.8
13600,1740,614.074,307.261,-13933.5
13700,1755,616.437,308.444,-13932.7
13800,1770,618.056,309.254,-13931.5
13900,1785,621.437,310.945,-13931.2
14000,1800,624.435,312.446,-13930.7
14100,1815,625.299,312.878,-13929.1
14200,1830,626.959,313.708,-13927.8
14300,1845,628.986,314.723,-13926.8
14400,1860,629.41,314.935,-13925
14500,1875,631.07,315.766,-13923.7
14600,1890,631.029,315.745,-13921.5
14700,1905,630.804,315.632,-13919.3
14800,1920,637.391,318.929,-13920.6
14900,1935,639.56,320.014,-13919.7
15000,1950,642.73,321.6,-13919.3
15100,1965,641.78,321.125,-13916.7
15200,1980,645.442,322.957,-13916.6
15300,1995,644.369,322.42,-13914
15400,2010,644.052,322.261,-13911.8
15500,2025,648.898,324.686,-13912.2
15600,2040,650.733,325.604,-13911.1
15700,2055,648.734,324.604,-13907.9
15800,2070,649.756,325.116,-13906.3
15900,2085,655.556,328.018,-13907.4
16000,2100,658.862,329.672,-13907
16100,2115,654.874,327.677,-13902.7
16200,2130,652.154,326.315,-13899.3
16300,2145,658.142,329.312,-13900.3
16400,2160,659.175,329.828,-13898.9
16500,2175,662.687,331.586,-13898.7
16600,2190,662.357,331.42,-13896.3
16700,2205,660.917,330.7,-13893.5
16800,2220,665.305,332.896,-13893.9
16900,2235,669.73,335.11,-13894.1
17000,2250,669.269,334.879,-13891.7
17100,2265,674.876,337.685,-13892.6
17200,2280,679.803,340.15,-13893.1
17300,2295,671.232,335.861,-13886.5
17400,2310,670.804,335.647,-13884.3
17500,2325,680.595,340.546,-13887.3
17600,2340,681.575,341.036,-13885.8
17700,2355,682.142,341.32,-13883.9
17800,2370,682.238,341.368,-13881.9
17900,2385,685.504,343.003,-13881.5
18000,2400,684.569,342.535,-13879
18100,2415,682.972,341.735,-13876.1
18200,2430,689.409,344.956,-13877.2
18300,2445,693.411,346.959,-13877.4
18400,2460,695.063,347.786,-13876.2
18500,2475,692.821,346.663,-13872.9
18600,2490,691.212,345.859,-13869.9
18700,2505,693.24,346.874,-13868.9
18800,2520,701.229,350.871,-13871.2
18900,2535,701.828,351.17,-13869.5
19000,2550,702.193,351.353,-13867.4
19100,2565,696.301,348.405,-13862.3
19200,2580,707.571,354.044,-13866.1
19300,2595,708.934,354.726,-13864.8
19400,2610,709.414,354.966,-13862.8
19500,2625,702.655,351.584,-13857.4
19600,2640,707.766,354.142,-13857.9
19700,2655,708.892,354.705,-13856.6
19800,2670,717.425,358.975,-13859
19900,2685,723.328,361.928,-13860
20000,2700,713.457,356.989,-13852.7
20100,2715,712.09,356.305,-13849.8
20200,2730,719.655,360.091,-13851.6
20300,2745,721.351,360.939,-13850.7
20400,2760,718.745,359.635,-13847.4
20500,2775,717.312,358.918,-13844.4
20600,2790,718.508,359.516,-13842.9
20700,2805,724.674,362.602,-13844.2
20800,2820,727.526,364.029,-13843.7
20900,2835,724.529,362.529,-13840.1
21000,2850,719.387,359.956,-13835.3
21100,2865,727.061,363.796,-13837.2
21200,2880,730.037,365.285,-13836.9
21300,2895,730.01,365.272,-13834.8
21400,2910,726.502,363.516,-13830.7
21500,2925,728.028,364.28,-13829.5
21600,2940,730.85,365.692,-13829.1
21700,2955,731.938,366.236,-13827.5
21800,2970,730.36,365.447,-13824.5
21900,2985,733.548,367.042,-13824.2
22000,3000,736.712,368.625,-13823.7
22100,3015,735.659,368.098,-13821.1
22200,3030,738.595,369.567,-13820.5
22300,3045,746.825,373.685,-13822.7
22400,3060,744.767,372.656,-13819.6
22500,3075,750.253,375.401,-13820.3
22600,3090,747.17,373.858,-13816.7
22700,3105,746.341,373.443,-13814.3
22800,3120,752.096,376.323,-13815.2
22900,3135,755.584,378.068,-13815
23000,3150,757.254,378.904,-13814
23100,3165,752.856,376.703,-13809.5
23200,3180,755.845,378.199,-13808.8
23300,3195,761.776,381.166,-13810
23400,3210,761.477,381.017,-13808
23500,3225,759.686,380.121,-13804.8
23600,3240,760.754,380.655,-13803.3
23700,3255,766.041,383.3,-13803.9
23800,3270,764.946,382.753,-13801.5
23900,3285,766.254,383.407,-13800.2
24000,3300,766.014,383.287,-13798
24100,3315,764.367,382.463,-13795
24200,3330,776.259,388.413,-13799.1
24300,3345,768.09,384.326,-13792.8
24400,3360,768.42,384.491,-13790.8
24500,3375,777.73,389.149,-13793.6
24600,3390,777.769,389.169,-13791.7
24700,3405,776.815,388.691,-13789
24800,3420,780.303,390.436,-13788.8
24900,3435,780.16,390.365,-13786.8
25000,3450,784.523,392.548,-13787
25100,3465,776.034,388.301,-13780.5
25200,3480,774.318,387.442,-13777.6
25300,3495,779.157,389.863,-13778.3
25400,3510,780.711,390.641,-13777
25500,3525,774.228,387.397,-13771.4
25600,3540,777.603,389.086,-13771.1
25700,3555,782.386,391.479,-13771.7
25800,3570,788.166,394.371,-13772.7
25900,3585,785.373,392.973,-13769
26000,3600,787.325,393.95,-13767.9
26100,3615,787.834,394.205,-13766.3
26200,3630,795.323,397.952,-13768.2
26300,3645,788.554,394.565,-13762.4
26400,3660,790.077,395.327,-13761.3
26500,3675,790.07,395.324,-13759.2
26600,3690,792.507,396.543,-13758.4
26700,3705,797.1,398.841,-13758.8
26800,3720,786.616,393.595,-13751.2
26900,3735,792.677,396.628,-13752.2
27000,3750,794.815,397.698,-13751.4
27100,3765,792.279,396.429,-13747.9
27200,3780,798.562,399.573,-13749.1
27300,3795,790.878,395.728,-13743.2
27400,3810,790.034,395.306,-13740.7
27500,3825,793.853,397.216,-13740.6
27600,3840,788.258,394.417,-13735.8
27700,3855,800.75,400.667,-13740.1
27800,3870,794.247,397.414,-13734.7
27900,3885,799.843,400.214,-13735.6
28000,3900,799.134,399.859,-13733.2
28100,3915,799.171,399.878,-13731.1
28200,3930,800.377,400.481,-13729.5
28300,3945,804.026,402.307,-13729.4
28400,3960,803.097,401.842,-13726.7
28500,3975,802.222,401.404,-13724.3
28600,3990,817.532,409.065,-13730.1
28700,4005,812.294,406.444,-13725.5
28800,4020,808.698,404.645,-13721.5
28900,4035,798.741,399.663,-13714.2
29000,4050,808.162,404.376,-13717.2
29100,4065,809.713,405.152,-13715.9
29200,4080,804.149,402.368,-13711
29300,4095,797.939,399.261,-13705.7
29400,4110,808.944,404.768,-13709.3
29500,4125,805.906,403.248,-13705.6
29600,4140,810.635,405.614,-13706.1
29700,4155,818.701,409.65,-13708.1
29800,4170,810.133,405.362,-13701.8
29900,4185,812.088,406.341,-13700.6
30000,4200,811.35,405.972,-13698.2
30100,4215,805.554,403.071,-13693.4
30200,4230,804.95,402.769,-13690.9
30300,4245,807.443,404.017,-13690.1
30400,4260,812.821,406.708,-13690.8
30500,4275,810.631,405.612,-13687.6
30600,4290,806.793,403.691,-13683.5
30700,4305,809.164,404.878,-13682.8
30800,4320,804.367,402.477,-13678.3
30900,4335,805.615,403.102,-13676.9
31000,4350,807.928,404.259,-13676.1
31100,4365,811.101,405.847,-13675.5
31200,4380,804.375,402.482,-13669.9
31300,4395,811.136,405.865,-13671.6
31400,4410,805.971,403.28,-13666.9
31500,4425,804.139,402.363,-13663.9
31600,4440,804.697,402.643,-13662.1
31700,4455,820.394,410.497,-13668
31800,4470,811.756,406.175,-13661.6
31900,4485,808.499,404.545,-13658
32000,4500,809.167,404.879,-13656.2
32100,4515,810.391,405.492,-13654.8
32200,4530,809.901,405.247,-13652.6
32300,4545,808.429,404.51,-13649.7
32400,4560,807.872,404.231,-13647.4
32500,4575,808.999,404.795,-13646
32600,4590,800.897,400.741,-13639.8
32700,4605,806.082,403.335,-13640.6
32800,4620,808.396,404.493,-13639.7
32900,4635,808.547,404.569,-13637.6
33000,4650,808.037,404.314,-13635.3
33100,4665,813.503,407.049,-13636.2
33200,4680,812.909,406.752,-13633.7
33300,4695,807.218,403.904,-13628.7
33400,4710,811.81,406.202,-13629.1
33500,4725,815.32,407.958,-13628.9
33600,4740,810.344,405.468,-13624.1
33700,4755,807.686,404.138,-13620.8
33800,4770,814.79,407.693,-13622.4
33900,4785,808.083,404.337,-13616.7
34000,4800,816.469,408.533,-13619.1
34100,4815,816.167,408.382,-13616.9
34200,4830,809.03,404.811,-13611.1
34300,4845,814.455,407.525,-13611.9
34400,4860,812.623,406.608,-13608.8
34500,4875,814.773,407.685,-13608
34600,4890,814.655,407.625,-13606
34700,4905,806.822,403.706,-13599.8
34800,4920,805.339,402.964,-13596.9
34900,4935,810.454,405.523,-13597.4
35000,4950,813.806,407.2,-13597.2
35100,4965,815.674,408.135,-13596.1
35200,4980,817.76,409.179,-13595.2
35300,4995,814.253,407.424,-13591.3
35400,5010,809.784,405.188,-13586.8
35500,5025,812.814,406.704,-13586.4
35600,5040,815.31,407.953,-13585.8
35700,5055,808.103,404.347,-13579.9
35800,5070,803.708,402.148,-13575.8
35900,5085,810.547,405.57,-13577.2
36000,5100,807.838,404.214,-13573.6
36100,5115,811.619,406.106,-13573.8
36200,5130,812.92,406.757,-13572.2
36300,5145,810.678,405.635,-13569.1
36400,5160,809.944,405.268,-13566.5
36500,5175,813.937,407.266,-13566.6
36600,5190,820.901,410.75,-13568.2
36700,5205,813.706,407.15,-13562.4
36800,5220,812.495,406.545,-13559.8
36900,5235,814.42,407.507,-13558.7
37000,5250,807.702,404.146,-13553.2
37100,5265,806.992,403.791,-13550.8
37200,5280,815.663,408.129,-13553.2
37300,5295,811.651,406.122,-13549.2
37400,5310,814.888,407.742,-13548.8
37500,5325,815.554,408.075,-13547.1
37600,5340,806.339,403.464,-13540.4
37700,5355,817.642,409.12,-13544.2
37800,5370,813.238,406.916,-13539.8
37900,5385,809.137,404.864,-13535.8
38000,5400,813.907,407.251,-13536.3
38100,5415,805.718,403.154,-13529.9
38200,5430,811.648,406.121,-13530.9
38300,5445,805.213,402.901,-13525.6
38400,5460,799.313,399.949,-13520.6
38500,5475,810.571,405.582,-13524.4
38600,5490,810.895,405.744,-13522.3
38700,5505,805.84,403.214,-13517.8
38800,5520,813.068,406.831,-13519.6
38900,5535,813.324,406.959,-13517.7
39000,5550,806.318,403.453,-13511.8
39100,5565,817.008,408.803,-13515.2
39200,5580,816.186,408.391,-13512.9
39300,5595,821.818,411.21,-13513.6
39400,5610,815.991,408.294,-13508.6
39500,5625,817.436,409.017,-13507.1
39600,5640,824.633,412.618,-13508.9
39700,5655,824.796,412.7,-13506.6
39800,5670,826.649,413.627,-13505.7
39900,5685,826.447,413.526,-13503.5
40000,5700,825.978,413.291,-13501.3
40100,5715,833.558,417.084,-13503.1
40200,5730,836.496,418.554,-13502.6
40300,5745,834.077,417.343,-13499.3
40400,5760,827.051,413.828,-13493.5
40500,5775,836.063,418.337,-13496.2
40600,5790,840.852,420.733,-13496.6
40700,5805,836.492,418.552,-13492.1
40800,5820,843.257,421.937,-13493.7
40900,5835,839.937,420.276,-13489.9
41000,5850,841.351,420.983,-13488.5
41100,5865,847.442,424.031,-13489.6
41200,5880,847.55,424.085,-13487.7
41300,5895,845.128,422.873,-13484.4
41400,5910,853.71,427.167,-13486.8
41500,5925,849.622,425.121,-13482.8
41600,5940,843.49,422.053,-13477.5
41700,5955,857.014,428.82,-13482.3
41800,5970,861.569,431.099,-13482.6
41900,5985,859.271,429.95,-13479.4
42000,6000,856.635,428.631,-13476.1
42100,6015,857.851,429.239,-13474.6
42200,6030,861.206,430.918,-13474.4
42300,6045,865.454,433.043,-13474.6
42400,6060,859.125,429.877,-13469.3
42500,6075,854.74,427.682,-13464.8
42600,6090,869.883,435.259,-13470.6
42700,6105,867.275,433.954,-13467.3
42800,6120,860.174,430.401,-13461.5
42900,6135,878.899,439.771,-13469
43000,6150,874.725,437.682,-13464.9
43100,6165,872.678,436.658,-13461.9
43200,6180,865.488,433.06,-13455.9
43300,6195,868.672,434.654,-13455.6
43400,6210,875.811,438.226,-13457.2
43500,6225,882.865,441.755,-13458.8
43600,6240,870.282,435.459,-13450.1
43700,6255,881.865,441.255,-13454.2
43800,6270,883.853,442.25,-13452.9
43900,6285,885.759,443.203,-13451.8
44000,6300,884.247,442.447,-13449
44100,6315,889.738,445.194,-13449.7
44200,6330,888.011,444.33,-13446.9
44300,6345,889.812,445.231,-13445.8
44400,6360,886.838,443.743,-13442.3
44500,6375,889.063,444.856,-13441.4
44600,6390,893.184,446.919,-13441.3
44700,6405,895.501,448.078,-13440.4
44800,6420,897.298,448.977,-13439.3
44900,6435,900.971,450.815,-13439.3
45000,6450,899.078,449.868,-13436.2
45100,6465,889.367,445.008,-13429.1
45200,6480,904.055,452.358,-13434.5
45300,6495,904.46,452.56,-13432.8
45400,6510,903.668,452.164,-13430.4
45500,6525,904.466,452.564,-13428.6
45600,6540,906.245,453.454,-13427.5
45700,6555,907.091,453.877,-13425.9
45800,6570,913.228,456.948,-13426.9
45900,6585,912.187,456.427,-13424.4
46000,6600,904.088,452.374,-13418.2
46100,6615,920.538,460.605,-13424.5
46200,6630,913.561,457.114,-13419.1
46300,6645,913.435,457.051,-13416.9
46400,6660,923.048,461.861,-13419.9
46500,6675,922.791,461.733,-13417.5
46600,6690,936.886,468.785,-13422.7
46700,6705,923.055,461.865,-13413.8
46800,6720,919.625,460.148,-13409.8
46900,6735,925.22,462.948,-13410.8
47000,6750,913.731,457.199,-13402.8
47100,6765,934.087,467.385,-13411.2
47200,6780,924.695,462.685,-13404.2
47300,6795,932.985,466.833,-13406.5
47400,6810,933.407,467.045,-13404.6
47500,6825,931.179,465.93,-13401.4
47600,6840,933.964,467.323,-13400.9
47700,6855,945.906,473.299,-13404.9
47800,6870,930.441,465.56,-13394.8
47900,6885,951.27,475.983,-13403.6
48000,6900,938.674,469.68,-13394.9
48100,6915,942.183,471.436,-13394.7
48200,6930,939.933,470.31,-13391.6
48300,6945,943.008,471.849,-13391
48400,6960,949.999,475.347,-13392.5
48500,6975,948.338,474.515,-13389.7
48600,6990,943.985,472.338,-13385.3
48700,7005,946.294,473.493,-13384.5
48800,7020,954.941,477.819,-13386.9
48900,7035,957.744,479.222,-13386.5
49000,7050,945.234,472.963,-13377.8
49100,7065,966.741,483.724,-13386.8
49200,7080,963.51,482.107,-13383.1
49300,7095,958.435,479.568,-13378.5
49400,7110,958.758,479.729,-13376.5
49500,7125,966.714,483.71,-13378.7
49600,7140,961.253,480.978,-13373.8
49700,7155,966.522,483.614,-13374.4
49800,7170,969.745,485.227,-13374.1
49900,7185,973.015,486.863,-13373.7
50000,7200,962.588,481.646,-13366.2
50100,7215,977.935,489.325,-13372
50200,7230,970.154,485.432,-13366.1
50300,7245,964.559,482.632,-13361
50400,7260,978.193,489.454,-13366
50500,7275,977.577,489.146,-13363.5
50600,7290,992.874,496.8,-13369.4
50700,7305,980.685,490.701,-13361.1
50800,7320,979.452,490.084,-13358.4
50900,7335,991.676,496.201,-13362.7
51000,7350,984.002,492.361,-13356.7
51100,7365,986.962,493.842,-13356.3
51200,7380,994.451,497.589,-13358
51300,7395,992.31,496.518,-13355
51400,7410,999.324,500.027,-13356.5
51500,7425,991.111,495.918,-13350.2
51600,7440,1002.75,501.74,-13354.1
51700,7455,993.165,496.945,-13347.2
51800,7470,996.141,498.434,-13346.5
51900,7485,1005.02,502.875,-13349.1
